Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1543183200.0 136.739 NA 93 376 0 NA NA NA 155 592 0 NA NA NA 573 13259 736 NA NA NA 986 7615 912 NA NA
1543183200.0 136.741 NA 79 362 0 NA NA NA 158 529 0 NA NA NA 606 12093 738 NA NA NA 1474 4979 865 NA NA
1543183200.0 136.742 NA 80 356 0 NA NA NA 158 532 0 NA NA NA 569 11074 881 NA NA NA 1126 4658 1469 NA NA
1543183200.0 136.743 NA 82 359 0 NA NA NA 156 552 0 NA NA NA 576 10610 987 NA NA NA 1236 4577 1325 NA NA
1543183200.0 136.745 NA 85 350 0 NA NA NA 153 524 0 NA NA NA 495 8651 740 NA NA NA 799 4541 1301 NA NA
1543183200.0 136.746 NA 80 362 0 NA NA NA 162 520 0 NA NA NA 667 11288 742 NA NA NA 1190 4780 892 NA NA
1543183200.0 136.749 NA 82 366 0 NA NA NA 154 519 0 NA NA NA 717 12030 763 NA NA NA 1325 5068 827 NA NA
1543183200.0 136.75 NA 93 420 0 NA NA NA 160 568 0 NA NA NA 568 13625 832 NA NA NA 986 5328 1695 NA NA
1543183200.0 136.753 NA 83 364 0 NA NA NA 147 525 0 NA NA NA 523 11211 909 NA NA NA 560 4556 1015 NA NA
1543183200.0 136.759 NA 91 387 0 NA NA NA 152 582 0 NA NA NA 543 15070 808 NA NA NA 986 5778 1015 NA NA
1543183200.0 136.76 NA 92 387 0 NA NA NA 157 563 0 NA NA NA 654 15956 764 NA NA NA 986 5917 891 NA NA
