Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1543356000.0 513.0 21 46 0 NA NA 67 92 0 NA NA 1547 493 401 NA NA 3096 1173 1067 NA NA
1543356000.0 514.0 22 42 0 NA NA 67 94 0 NA NA 897 597 444 NA NA 4059 1430 1055 NA NA
1543356000.0 515.0 22 40 0 NA NA 68 93 0 NA NA 5475 583 420 NA NA 18006 1474 1232 NA NA
1543356000.0 516.0 22 49 0 NA NA 68 93 0 NA NA 1566 520 462 NA NA 3132 1379 1152 NA NA
1543356000.0 517.0 21 40 0 NA NA 64 93 0 NA NA 2070 591 438 NA NA 4869 1508 994 NA NA
1543356000.0 518.0 22 46 0 NA NA 67 92 0 NA NA 5518 522 410 NA NA 18026 1258 1012 NA NA
1543356000.0 519.0 22 42 0 NA NA 68 93 0 NA NA 1499 588 474 NA NA 4427 1451 1156 NA NA
1543356000.0 520.0 22 41 0 NA NA 64 92 0 NA NA 1896 576 597 NA NA 3261 1470 1060 NA NA
1543356000.0 521.0 21 43 0 NA NA 67 94 0 NA NA 1135 604 423 NA NA 2089 1467 1025 NA NA
1543356000.0 522.0 21 46 0 NA NA 67 93 0 NA NA 5472 492 441 NA NA 18026 1147 1256 NA NA
1543356000.0 524.0 21 42 0 NA NA 64 93 0 NA NA 1692 585 458 NA NA 2697 1520 1079 NA NA
1543356000.0 525.0 22 42 0 NA NA 68 93 0 NA NA 2140 674 457 NA NA 3281 1532 1253 NA NA
1543356000.0 526.0 22 47 0 NA NA 68 92 0 NA NA 5456 691 570 NA NA 17980 2105 1318 NA NA
1543356000.0 527.0 21 43 0 NA NA 63 93 0 NA NA 1930 605 563 NA NA 3158 1566 1060 NA NA
1543356000.0 528.0 22 45 0 NA NA 68 93 0 NA NA 2336 499 424 NA NA 6849 1203 1039 NA NA
1543356000.0 529.0 21 47 0 NA NA 67 92 0 NA NA 2622 190 167 NA NA 11598 363 559 NA NA
1543356000.0 530.0 21 47 0 NA NA 64 95 0 NA NA 1005 239 151 NA NA 1986 725 418 NA NA
1543356000.0 531.0 66 0 NA NA NA 195 0 NA NA NA 202 150 NA NA NA 367 453 NA NA NA
1543356000.0 534.0 50 0 NA NA NA 105 0 NA NA NA 255 162 NA NA NA 1062 352 NA NA NA
1543356000.0 535.0 111 0 NA NA NA 187 0 NA NA NA 3881 156 NA NA NA 2388 287 NA NA NA
1543356000.0 541.0 49 0 NA NA NA 99 0 NA NA NA 215 160 NA NA NA 435 507 NA NA NA
1543356000.0 545.0 46 0 NA NA NA 95 0 NA NA NA 250 168 NA NA NA 382 562 NA NA NA
1543356000.0 552.0 20 49 0 NA NA 64 94 0 NA NA 984 201 147 NA NA 1894 408 418 NA NA
1543356000.0 554.0 21 42 0 NA NA 64 92 0 NA NA 1641 205 155 NA NA 2287 453 572 NA NA
1543356000.0 556.0 21 47 0 NA NA 67 94 0 NA NA 374 264 167 NA NA 1561 1028 492 NA NA
1543356000.0 560.0 40 0 NA NA NA 88 0 NA NA NA 217 147 NA NA NA 373 445 NA NA NA
1543356000.0 561.0 45 0 NA NA NA 87 0 NA NA NA 211 158 NA NA NA 414 772 NA NA NA
