Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1542405600.0 134.807 NA 244 406 0 NA NA NA 2097280 2097450 0 NA NA NA 2391 40701 3203 NA NA NA 7618 81109 5175 NA NA
1542405600.0 134.808 NA 238 501 0 NA NA NA 2097280 2097450 0 NA NA NA 2379 42446 2435 NA NA NA 7389 85492 3345 NA NA
1542405600.0 134.809 NA 127 404 0 NA NA NA 2097250 2097430 0 NA NA NA 436 28867 2036 NA NA NA 1195 36213 2265 NA NA
1542405600.0 134.81 NA 125 439 0 NA NA NA 2097250 2097430 0 NA NA NA 421 29548 2391 NA NA NA 747 38325 3704 NA NA
1542405600.0 134.811 NA 120 600 0 NA NA NA 2097250 2097430 0 NA NA NA 509 30716 2021 NA NA NA 1707 36995 2900 NA NA
1542405600.0 134.812 NA 134 616 0 NA NA NA 2097250 2097420 0 NA NA NA 419 13870 2028 NA NA NA 590 15608 2109 NA NA
1542405600.0 134.813 NA 350 195 0 NA NA NA 2097350 2097260 0 NA NA NA 4866 404 843 NA NA NA 11480 568 2947 NA NA
1542405600.0 134.901 NA 124 604 0 NA NA NA 2097260 2097430 0 NA NA NA 393 16075 2059 NA NA NA 523 19569 2146 NA NA
1542405600.0 134.902 NA 128 430 0 NA NA NA 2097250 2097430 0 NA NA NA 426 22210 2125 NA NA NA 1267 31715 2950 NA NA
1542405600.0 134.903 NA 127 601 0 NA NA NA 2097250 2097430 0 NA NA NA 503 19335 2300 NA NA NA 1830 24714 3323 NA NA
1542405600.0 134.904 NA 131 587 0 NA NA NA 2097260 2097430 0 NA NA NA 442 26410 2105 NA NA NA 1507 37397 2911 NA NA
1542405600.0 134.905 NA 141 399 0 NA NA NA 2097260 2097430 0 NA NA NA 409 19039 2337 NA NA NA 572 24668 3337 NA NA
1542405600.0 134.906 NA 127 555 0 NA NA NA 2097250 2097430 0 NA NA NA 473 24902 2036 NA NA NA 1099 34643 2826 NA NA
