Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1543312800.0 515.0 21 45 0 NA NA 62 93 0 NA NA 1699 153 113 NA NA 24464 411 480 NA NA
1543312800.0 516.0 19 44 0 NA NA 62 93 0 NA NA 523 144 117 NA NA 1835 232 319 NA NA
1543312800.0 517.0 19 43 0 NA NA 62 93 0 NA NA 928 157 111 NA NA 1459 230 178 NA NA
1543312800.0 518.0 21 45 0 NA NA 62 91 0 NA NA 1648 164 168 NA NA 25188 389 450 NA NA
1543312800.0 519.0 22 45 0 NA NA 62 92 0 NA NA 530 164 106 NA NA 1987 411 214 NA NA
1543312800.0 520.0 21 41 0 NA NA 62 93 0 NA NA 974 161 114 NA NA 1594 243 182 NA NA
1543312800.0 521.0 21 48 0 NA NA 63 93 0 NA NA 549 148 105 NA NA 2015 552 156 NA NA
1543312800.0 522.0 21 45 0 NA NA 62 90 0 NA NA 1584 139 118 NA NA 7749 280 474 NA NA
1543312800.0 523.0 21 51 0 NA NA 62 107 0 NA NA 715 182 115 NA NA 1086 530 613 NA NA
1543312800.0 524.0 20 41 0 NA NA 62 93 0 NA NA 979 150 114 NA NA 1576 225 179 NA NA
1543312800.0 525.0 19 45 0 NA NA 62 93 0 NA NA 516 163 121 NA NA 1076 622 323 NA NA
1543312800.0 526.0 21 46 0 NA NA 62 93 0 NA NA 1646 152 120 NA NA 25176 378 522 NA NA
1543312800.0 527.0 20 48 0 NA NA 62 98 0 NA NA 959 155 116 NA NA 1555 248 202 NA NA
1543312800.0 528.0 20 42 0 NA NA 62 92 0 NA NA 544 140 106 NA NA 1440 207 215 NA NA
1543312800.0 529.0 21 44 0 NA NA 62 94 0 NA NA 1812 202 128 NA NA 11299 866 266 NA NA
1543312800.0 530.0 21 45 0 NA NA 62 93 0 NA NA 979 181 140 NA NA 1213 824 452 NA NA
1543312800.0 531.0 52 0 NA NA NA 194 0 NA NA NA 166 124 NA NA NA 438 242 NA NA NA
1543312800.0 534.0 49 0 NA NA NA 103 0 NA NA NA 261 132 NA NA NA 637 373 NA NA NA
1543312800.0 535.0 46 0 NA NA NA 98 0 NA NA NA 708 134 NA NA NA 1574 310 NA NA NA
1543312800.0 541.0 46 0 NA NA NA 102 0 NA NA NA 211 129 NA NA NA 884 222 NA NA NA
1543312800.0 545.0 50 0 NA NA NA 97 0 NA NA NA 207 172 NA NA NA 533 520 NA NA NA
1543312800.0 551.0 21 44 0 NA NA 62 92 0 NA NA 768 179 139 NA NA 771 671 437 NA NA
1543312800.0 552.0 19 48 0 NA NA 62 93 0 NA NA 971 177 132 NA NA 1391 721 249 NA NA
1543312800.0 554.0 20 47 0 NA NA 62 93 0 NA NA 1623 188 133 NA NA 2944 693 288 NA NA
1543312800.0 555.0 22 42 0 NA NA 62 92 0 NA NA 868 174 138 NA NA 1452 694 289 NA NA
1543312800.0 556.0 19 46 0 NA NA 62 93 0 NA NA 342 175 124 NA NA 1398 818 251 NA NA
1543312800.0 560.0 38 0 NA NA NA 87 0 NA NA NA 185 140 NA NA NA 807 305 NA NA NA
1543312800.0 561.0 45 0 NA NA NA 87 0 NA NA NA 194 125 NA NA NA 417 265 NA NA NA
1543312800.0 562.0 19 49 0 NA NA 62 93 0 NA NA 372 185 123 NA NA 1133 500 202 NA NA
1543312800.0 7.21 64 153 196 61 0 122 594 347 111 0 634 485 720 373 464 917 708 1712 784 678
1543312800.0 7.22 60 124 173 60 0 115 549 279 118 0 1118 403 656 343 330 1265 653 1825 1258 701
