Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1542495600.0 522.0 0 NA NA NA NA 0 NA NA NA NA 11 NA NA NA NA 774 NA NA NA NA
1542495600.0 523.0 27 0 NA NA NA 65 0 NA NA NA 37 13 NA NA NA 74 45 NA NA NA
1542495600.0 524.0 25 0 NA NA NA 51 0 NA NA NA 44 12 NA NA NA 74 42 NA NA NA
1542495600.0 525.0 29 0 NA NA NA 65 0 NA NA NA 37 13 NA NA NA 69 41 NA NA NA
1542495600.0 526.0 0 NA NA NA NA 0 NA NA NA NA 10 NA NA NA NA 745 NA NA NA NA
1542495600.0 527.0 25 0 NA NA NA 52 0 NA NA NA 46 13 NA NA NA 73 32 NA NA NA
1542495600.0 528.0 28 0 NA NA NA 65 0 NA NA NA 36 13 NA NA NA 80 42 NA NA NA
1542495600.0 529.0 0 NA NA NA NA 0 NA NA NA NA 11 NA NA NA NA 745 NA NA NA NA
1542495600.0 530.0 25 0 NA NA NA 52 0 NA NA NA 47 13 NA NA NA 80 34 NA NA NA
1542495600.0 531.0 51 0 NA NA NA 162 0 NA NA NA 49 13 NA NA NA 77 29 NA NA NA
1542495600.0 541.0 34 0 NA NA NA 62 0 NA NA NA 64 13 NA NA NA 91 32 NA NA NA
1542495600.0 542.0 33 0 NA NA NA 62 0 NA NA NA 62 13 NA NA NA 99 42 NA NA NA
1542495600.0 544.0 33 0 NA NA NA 62 0 NA NA NA 59 12 NA NA NA 84 38 NA NA NA
1542495600.0 545.0 34 0 NA NA NA 62 0 NA NA NA 60 13 NA NA NA 98 31 NA NA NA
1542495600.0 6.0 NA 156 166 0 NA NA 210 217 0 NA NA 3065 3157 1523 NA NA 3932 3965 1854 NA
1542495600.0 7.0 44 0 0 0 0 74 0 0 0 0 669 669 412 144 583 755 947 642 257 688
1542495600.0 8.0 NA 142 104 37 0 NA 194 148 63 0 NA 1499 1569 145 685 NA 2034 1809 268 813
1542495600.0 9.0 NA 159 177 0 NA NA 216 225 0 NA NA 2561 3201 794 NA NA 2816 3428 857 NA
