Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1543183200.0 1318.0 NA 138 337 0 NA NA NA NA 609 482 0 NA NA NA NA 423 1891 629 NA NA NA NA 351 2068 714 NA NA NA
1543183200.0 1319.0 NA 148 340 0 NA NA NA NA 565 509 0 NA NA NA NA 500 1847 650 NA NA NA NA 388 2911 749 NA NA NA
1543183200.0 132.0 108 109 293 NA NA NA NA 216 583 429 NA NA NA NA 2173 480 1708 NA NA NA NA 1622 468 2008 NA NA NA NA
1543183200.0 1321.0 NA 135 290 0 NA NA NA NA 607 467 0 NA NA NA NA 581 1907 631 NA NA NA NA 894 2330 741 NA NA NA
1543183200.0 1324.0 NA 151 352 0 NA NA NA NA 565 470 0 NA NA NA NA 642 2020 677 NA NA NA NA 470 2097 782 NA NA NA
1543183200.0 1325.0 NA 142 356 0 80 NA NA NA 565 505 0 133 NA NA NA 616 2162 661 428 NA NA NA 969 4398 768 518 NA NA
1543183200.0 1325.1 NA 151 172 0 NA NA NA NA 565 275 0 NA NA NA NA 665 710 309 NA NA NA NA 539 840 395 NA NA NA
1543183200.0 1325.2 NA 151 350 0 NA NA NA NA 520 513 0 NA NA NA NA 517 2003 650 NA NA NA NA 410 2068 865 NA NA NA
1543183200.0 1325.3 NA 146 170 0 NA NA NA NA 566 271 0 NA NA NA NA 636 676 303 NA NA NA NA 1756 891 518 NA NA NA
1543183200.0 1325.4 NA 150 351 0 NA NA NA NA 561 511 0 NA NA NA NA 580 2118 649 NA NA NA NA 756 2096 804 NA NA NA
1543183200.0 1325.5 NA 169 0 NA NA NA NA NA 283 0 NA NA NA NA NA 4815 132 NA NA NA NA NA 5677 218 NA NA NA NA
1543183200.0 1325.51 NA 164 0 NA NA NA NA NA 246 0 NA NA NA NA NA 1829 137 NA NA NA NA NA 2385 245 NA NA NA NA
1543183200.0 1325.6 NA 163 NA NA NA NA NA NA 269 NA NA NA NA NA NA 2523 NA NA NA NA NA NA 2690 NA NA NA NA NA
1543183200.0 1325.7 NA 169 0 NA NA NA NA NA 253 0 NA NA NA NA NA 3356 139 NA NA NA NA NA 5836 822 NA NA NA NA
1543183200.0 1325.8 NA 171 0 NA NA NA NA NA 276 0 NA NA NA NA NA 3095 165 NA NA NA NA NA 3869 728 NA NA NA NA
1543183200.0 1325.9 NA 153 0 NA NA NA NA NA 245 0 NA NA NA NA NA 2109 130 NA NA NA NA NA 2111 276 NA NA NA NA
1543183200.0 1329.1 NA 182 0 NA NA NA NA NA 270 0 NA NA NA NA NA 2113 138 NA NA NA NA NA 2432 548 NA NA NA NA
1543183200.0 133.0 115 114 300 NA NA NA NA 211 587 418 NA NA NA NA 3563 502 1822 NA NA NA NA 1731 416 1918 NA NA NA NA
1543183200.0 134.0 NA 319 45 0 NA NA NA NA 450 90 0 NA NA NA NA 3203 115 67 NA NA NA NA 2295 307 149 NA NA NA
1543183200.0 134.703 NA 47 353 0 NA NA NA NA 104 502 0 NA NA NA NA 260 5749 658 NA NA NA NA 351 3054 773 NA NA NA
1543183200.0 134.705 NA 51 350 0 NA NA NA NA 113 492 0 NA NA NA NA 263 6063 709 NA NA NA NA 312 3065 1013 NA NA NA
1543183200.0 134.706 NA 43 349 0 NA NA NA NA 109 498 0 NA NA NA NA 247 6149 740 NA NA NA NA 215 3077 1370 NA NA NA
1543183200.0 134.707 NA 41 342 0 NA NA NA NA 105 494 0 NA NA NA NA 259 5440 655 NA NA NA NA 464 2788 762 NA NA NA
1543183200.0 134.708 NA 50 333 0 NA NA NA NA 111 485 0 NA NA NA NA 266 5379 655 NA NA NA NA 578 3152 760 NA NA NA
1543183200.0 134.709 NA 50 511 0 NA NA NA NA 105 684 0 NA NA NA NA 236 5788 655 NA NA NA NA 297 3070 746 NA NA NA
1543183200.0 134.802 NA 47 344 0 NA NA NA NA 108 466 0 NA NA NA NA 288 6789 626 NA NA NA NA 674 3308 946 NA NA NA
1543183200.0 134.803 NA 51 342 0 NA NA NA NA 107 462 0 NA NA NA NA 248 6258 633 NA NA NA NA 282 3096 751 NA NA NA
1543183200.0 134.804 NA 51 348 0 NA NA NA NA 112 481 0 NA NA NA NA 273 6939 637 NA NA NA NA 310 3397 775 NA NA NA
1543183200.0 134.805 NA 46 349 0 NA NA NA NA 108 500 0 NA NA NA NA 274 6780 652 NA NA NA NA 230 3381 742 NA NA NA
1543183200.0 134.806 NA 39 353 0 NA NA NA NA 114 504 0 NA NA NA NA 276 7313 625 NA NA NA NA 467 3530 750 NA NA NA
1543183200.0 134.807 NA 144 367 0 NA NA NA NA 224 538 0 NA NA NA NA 1115 7750 771 NA NA NA NA 693 3515 883 NA NA NA
1543183200.0 134.808 NA 155 394 0 NA NA NA NA 226 566 0 NA NA NA NA 1193 7940 731 NA NA NA NA 786 3771 1023 NA NA NA
1543183200.0 134.809 NA 39 341 0 NA NA NA NA 106 488 0 NA NA NA NA 241 6459 628 NA NA NA NA 226 3140 702 NA NA NA
1543183200.0 134.81 NA 51 342 0 NA NA NA NA 109 495 0 NA NA NA NA 277 6563 635 NA NA NA NA 391 3415 712 NA NA NA
1543183200.0 134.811 NA 42 351 0 NA NA NA NA 119 508 0 NA NA NA NA 278 6778 625 NA NA NA NA 423 3419 749 NA NA NA
1543183200.0 134.813 NA 181 75 0 NA NA NA NA 283 113 0 NA NA NA NA 918 161 245 NA NA NA NA 697 234 319 NA NA NA
1543183200.0 134.906 NA 40 340 0 NA NA NA NA 109 478 0 NA NA NA NA 265 5692 655 NA NA NA NA 450 2877 1399 NA NA NA
1543183200.0 134.907 NA 150 376 0 NA NA NA NA 216 538 0 NA NA NA NA 919 5989 700 NA NA NA NA 633 3245 763 NA NA NA
1543183200.0 134.908 NA 149 390 0 NA NA NA NA 234 542 0 NA NA NA NA 892 6086 668 NA NA NA NA 649 3015 728 NA NA NA
1543183200.0 134.91 NA 41 338 0 NA NA NA NA 113 468 0 NA NA NA NA 275 4884 668 NA NA NA NA 459 2628 755 NA NA NA
1543183200.0 134.99601 NA 50 350 0 NA NA NA NA 106 520 0 NA NA NA NA 276 7356 650 NA NA NA NA 357 3357 1614 NA NA NA
1543183200.0 134.99602 NA 44 340 0 NA NA NA NA 109 465 0 NA NA NA NA 268 4879 653 NA NA NA NA 443 2940 722 NA NA NA
1543183200.0 134.99603 NA 45 344 0 NA NA NA NA 108 466 0 NA NA NA NA 302 6257 640 NA NA NA NA 569 3260 719 NA NA NA
1543183200.0 135.1 347 0 130 NA NA NA NA 688 0 215 NA NA NA NA 982 244 866 NA NA NA NA 907 339 1013 NA NA NA NA
1543183200.0 135.11 349 0 139 NA NA NA NA 690 0 224 NA NA NA NA 1213 250 928 NA NA NA NA 1262 334 1016 NA NA NA NA
