Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1543356000.0 25409.0 242 0 121 NA NA 349 0 181 NA NA 8599 626 1343 NA NA 9704 736 1573 NA NA
1543356000.0 26.0 NA 102 258 0 NA NA 180 334 0 NA NA 4149 5975 1351 NA NA 4711 6763 1498 NA
1543356000.0 27.0 NA 109 251 0 NA NA 185 320 0 NA NA 4108 5540 1375 NA NA 5121 6514 1528 NA
1543356000.0 27434.0 72 162 295 0 NA 119 202 357 0 NA 17777 3700 4659 1078 NA 19246 4073 5290 1122 NA
1543356000.0 28.0 NA 104 250 0 NA NA 182 318 0 NA NA 4928 7441 1357 NA NA 5547 8450 1517 NA
1543356000.0 29.0 NA 107 263 0 NA NA 183 335 0 NA NA 4317 6128 1363 NA NA 4865 6997 1517 NA
1543356000.0 30.0 NA 106 252 0 NA NA 184 320 0 NA NA 4227 6453 1460 NA NA 4666 7436 1588 NA
1543356000.0 31.0 NA 105 250 0 NA NA 181 318 0 NA NA 4437 5727 1303 NA NA 4869 6432 1400 NA
1543356000.0 32.0 NA 89 248 0 NA NA 165 312 0 NA NA 4105 6551 1371 NA NA 4507 7401 1491 NA
1543356000.0 33.0 NA 104 248 0 NA NA 183 319 0 NA NA 4103 5511 1319 NA NA 4695 6660 1471 NA
1543356000.0 34.0 71 78 244 0 NA 119 117 304 0 NA 6438 840 3449 1216 NA 7655 1255 4091 1256 NA
1543356000.0 35.0 NA 109 251 0 NA NA 187 320 0 NA NA 4626 6652 1381 NA NA 5075 7586 1527 NA
1543356000.0 36.0 NA 102 253 0 NA NA 177 322 0 NA NA 4772 23823 1470 NA NA 5587 26129 1628 NA
1543356000.0 37.0 NA 108 250 0 NA NA 179 318 0 NA NA 4825 9080 1416 NA NA 5664 10384 1518 NA
1543356000.0 38.0 NA 111 251 0 NA NA 183 320 0 NA NA 4876 8621 1377 NA NA 5670 10373 1501 NA
1543356000.0 39.0 NA 107 252 0 NA NA 180 318 0 NA NA 5937 13916 1439 NA NA 6781 15443 1576 NA
1543356000.0 43.0 NA 103 250 0 NA NA 182 320 0 NA NA 4314 7539 1428 NA NA 4856 8843 1569 NA
1543356000.0 44.0 NA 101 251 0 NA NA 179 317 0 NA NA 4331 6857 1364 NA NA 4784 8140 1508 NA
1543356000.0 45.0 NA 105 250 0 NA NA 184 320 0 NA NA 4378 6977 1382 NA NA 4827 7994 1510 NA
1543356000.0 50200.0 NA 115 286 0 NA NA 196 388 0 NA NA 3445 6967 1289 NA NA 4003 8135 1388 NA
1543356000.0 50202.0 NA 116 288 0 NA NA 195 388 0 NA NA 3431 6957 1397 NA NA 4318 8008 1523 NA
1543356000.0 50203.0 NA 113 283 0 NA NA 194 386 0 NA NA 3365 6605 1368 NA NA 4039 7647 1525 NA
1543356000.0 50204.0 NA 113 282 0 NA NA 194 387 0 NA NA 3260 6697 1340 NA NA 3740 7671 1500 NA
1543356000.0 50205.0 NA 118 285 0 NA NA 195 386 0 NA NA 3338 6170 1344 NA NA 4462 7133 1484 NA
1543356000.0 50206.0 NA 122 286 0 NA NA 197 392 0 NA NA 3286 6704 1375 NA NA 3825 8104 1500 NA
1543356000.0 50207.0 NA 114 288 0 NA NA 195 386 0 NA NA 3299 6373 1254 NA NA 3814 7268 1341 NA
1543356000.0 50208.0 NA 121 290 0 NA NA 196 393 0 NA NA 3405 8746 1416 NA NA 4277 10178 1535 NA
