Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1542621600.0 136.8391 NA 118 316 0 NA NA NA NA 196 378 0 NA NA NA NA 5608 43565 2624 NA NA NA NA 6806 47993 2894 NA NA NA
1542621600.0 136.84 NA 75 332 0 NA NA NA NA 151 401 0 NA NA NA NA 1309 41866 2917 NA NA NA NA 2068 46930 3221 NA NA NA
1542621600.0 136.841 NA 91 336 0 NA NA NA NA 152 402 0 NA NA NA NA 1237 44922 2973 NA NA NA NA 1948 49235 3223 NA NA NA
1542621600.0 136.842 NA 76 336 0 NA NA NA NA 150 400 0 NA NA NA NA 1329 59523 3028 NA NA NA NA 2357 67348 3249 NA NA NA
1542621600.0 136.843 NA 79 NA NA NA NA NA NA 148 NA NA NA NA NA NA 1349 NA NA NA NA NA NA 1855 NA NA NA NA NA
1542621600.0 136.844 NA 73 308 0 NA NA NA NA 147 374 0 NA NA NA NA 1701 42314 2752 NA NA NA NA 2360 46858 3182 NA NA NA
1542621600.0 136.845 NA 90 307 0 NA NA NA NA 150 370 0 NA NA NA NA 1501 34801 2869 NA NA NA NA 1999 39695 3225 NA NA NA
1542621600.0 136.846 NA 90 306 0 NA NA NA NA 150 367 0 NA NA NA NA 1538 32593 2720 NA NA NA NA 2124 34524 2769 NA NA NA
1542621600.0 136.847 NA 74 315 0 NA NA NA NA 149 377 0 NA NA NA NA 1747 51880 3004 NA NA NA NA 1964 58011 3253 NA NA NA
1542621600.0 136.848 NA 75 322 0 NA NA NA NA 150 382 0 NA NA NA NA 1642 57699 3082 NA NA NA NA 2665 65397 3361 NA NA NA
